"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/12/2011","AQS","360610119","3","5.9","ug/m3 LC","25","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/13/2011","AQS","360610119","3","7.1","ug/m3 LC","30","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/14/2011","AQS","360610119","3","6","ug/m3 LC","25","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/15/2011","AQS","360610119","3","6.5","ug/m3 LC","27","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/16/2011","AQS","360610119","3","5.2","ug/m3 LC","22","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/17/2011","AQS","360610119","3","5.8","ug/m3 LC","24","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/18/2011","AQS","360610119","3","10","ug/m3 LC","42","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/19/2011","AQS","360610119","3","11.8","ug/m3 LC","49","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/20/2011","AQS","360610119","3","16.4","ug/m3 LC","60","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/21/2011","AQS","360610119","3","4.4","ug/m3 LC","18","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/22/2011","AQS","360610119","3","5.7","ug/m3 LC","24","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/23/2011","AQS","360610119","3","10.5","ug/m3 LC","44","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/24/2011","AQS","360610119","3","14.7","ug/m3 LC","56","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/25/2011","AQS","360610119","3","13.2","ug/m3 LC","53","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/26/2011","AQS","360610119","3","12.6","ug/m3 LC","52","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/27/2011","AQS","360610119","3","8.2","ug/m3 LC","34","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/28/2011","AQS","360610119","3","7.5","ug/m3 LC","31","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/29/2011","AQS","360610119","3","5.3","ug/m3 LC","22","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"04/30/2011","AQS","360610119","3","4.7","ug/m3 LC","20","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/01/2011","AQS","360610119","3","5.8","ug/m3 LC","24","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/02/2011","AQS","360610119","3","8.2","ug/m3 LC","34","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/03/2011","AQS","360610119","3","10.5","ug/m3 LC","44","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/04/2011","AQS","360610119","3","2.1","ug/m3 LC","9","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/05/2011","AQS","360610119","3","1","ug/m3 LC","4","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/06/2011","AQS","360610119","3","9.6","ug/m3 LC","40","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/07/2011","AQS","360610119","3","6","ug/m3 LC","25","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/08/2011","AQS","360610119","3","5.3","ug/m3 LC","22","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/09/2011","AQS","360610119","3","2.4","ug/m3 LC","10","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/10/2011","AQS","360610119","3","3.9","ug/m3 LC","16","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/11/2011","AQS","360610119","3","3.5","ug/m3 LC","15","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/12/2011","AQS","360610119","3","6.1","ug/m3 LC","25","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/13/2011","AQS","360610119","3","6.3","ug/m3 LC","26","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/14/2011","AQS","360610119","3","4","ug/m3 LC","17","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/15/2011","AQS","360610119","3","11.2","ug/m3 LC","47","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/16/2011","AQS","360610119","3","4","ug/m3 LC","17","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/17/2011","AQS","360610119","3","2.1","ug/m3 LC","9","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/18/2011","AQS","360610119","3","4.2","ug/m3 LC","18","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/19/2011","AQS","360610119","3","10.8","ug/m3 LC","45","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/20/2011","AQS","360610119","3","13.2","ug/m3 LC","53","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/21/2011","AQS","360610119","3","10.5","ug/m3 LC","44","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/22/2011","AQS","360610119","3","6.8","ug/m3 LC","28","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/23/2011","AQS","360610119","3","9.5","ug/m3 LC","40","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"05/24/2011","AQS","360610119","3","17","ug/m3 LC","61","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"06/14/2011","AQS","360610119","3","4","ug/m3 LC","17","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"06/15/2011","AQS","360610119","3","5.9","ug/m3 LC","25","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
"06/16/2011","AQS","360610119","3","12.2","ug/m3 LC","51","MANHATTANVILLE POST OFFICE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.81133","-73.95321"
