Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,10/16/2016 6:00,2016,10,16,6,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 7:00,2016,10,16,7,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 8:00,2016,10,16,8,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 9:00,2016,10,16,9,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 10:00,2016,10,16,10,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 11:00,2016,10,16,11,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 12:00,2016,10,16,12,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 13:00,2016,10,16,13,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 14:00,2016,10,16,14,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 15:00,2016,10,16,15,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 16:00,2016,10,16,16,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 17:00,2016,10,16,17,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 18:00,2016,10,16,18,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 19:00,2016,10,16,19,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 20:00,2016,10,16,20,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 21:00,2016,10,16,21,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 22:00,2016,10,16,22,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/16/2016 23:00,2016,10,16,23,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 0:00,2016,10,17,0,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 1:00,2016,10,17,1,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 2:00,2016,10,17,2,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 3:00,2016,10,17,3,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 4:00,2016,10,17,4,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 5:00,2016,10,17,5,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 6:00,2016,10,17,6,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 7:00,2016,10,17,7,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 8:00,2016,10,17,8,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 9:00,2016,10,17,9,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 10:00,2016,10,17,10,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 11:00,2016,10,17,11,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 12:00,2016,10,17,12,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 13:00,2016,10,17,13,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 14:00,2016,10,17,14,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/17/2016 15:00,2016,10,17,15,11,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 16:00,2016,10,17,16,8,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 17:00,2016,10,17,17,8,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 18:00,2016,10,17,18,8,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 19:00,2016,10,17,19,20,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 20:00,2016,10,17,20,36,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 21:00,2016,10,17,21,46,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 22:00,2016,10,17,22,62,g/m,1 Hr,Valid
Shenyang,PM2.5,10/17/2016 23:00,2016,10,17,23,67,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 0:00,2016,10,18,0,94,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 1:00,2016,10,18,1,92,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 2:00,2016,10,18,2,101,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 3:00,2016,10,18,3,75,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 4:00,2016,10,18,4,71,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 5:00,2016,10,18,5,62,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 6:00,2016,10,18,6,49,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 7:00,2016,10,18,7,56,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 8:00,2016,10,18,8,56,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 9:00,2016,10,18,9,55,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 10:00,2016,10,18,10,55,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 11:00,2016,10,18,11,55,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 12:00,2016,10,18,12,70,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 13:00,2016,10,18,13,95,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 14:00,2016,10,18,14,53,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 15:00,2016,10,18,15,40,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 16:00,2016,10,18,16,44,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 17:00,2016,10,18,17,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/18/2016 18:00,2016,10,18,18,62,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 19:00,2016,10,18,19,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/18/2016 20:00,2016,10,18,20,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/18/2016 21:00,2016,10,18,21,87,g/m,1 Hr,Valid
Shenyang,PM2.5,10/18/2016 22:00,2016,10,18,22,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/18/2016 23:00,2016,10,18,23,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 0:00,2016,10,19,0,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 1:00,2016,10,19,1,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 2:00,2016,10,19,2,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 3:00,2016,10,19,3,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 4:00,2016,10,19,4,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 5:00,2016,10,19,5,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 6:00,2016,10,19,6,47,g/m,1 Hr,Valid
Shenyang,PM2.5,10/19/2016 7:00,2016,10,19,7,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 8:00,2016,10,19,8,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 9:00,2016,10,19,9,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 10:00,2016,10,19,10,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 11:00,2016,10,19,11,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 12:00,2016,10,19,12,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 13:00,2016,10,19,13,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 14:00,2016,10,19,14,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 15:00,2016,10,19,15,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 16:00,2016,10,19,16,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 17:00,2016,10,19,17,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 18:00,2016,10,19,18,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 19:00,2016,10,19,19,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 20:00,2016,10,19,20,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 21:00,2016,10,19,21,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 22:00,2016,10,19,22,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/19/2016 23:00,2016,10,19,23,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 0:00,2016,10,20,0,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 1:00,2016,10,20,1,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 2:00,2016,10,20,2,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 3:00,2016,10,20,3,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 4:00,2016,10,20,4,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 5:00,2016,10,20,5,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 6:00,2016,10,20,6,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 7:00,2016,10,20,7,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 8:00,2016,10,20,8,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 9:00,2016,10,20,9,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 10:00,2016,10,20,10,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 11:00,2016,10,20,11,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 12:00,2016,10,20,12,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 13:00,2016,10,20,13,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 14:00,2016,10,20,14,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 15:00,2016,10,20,15,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 16:00,2016,10,20,16,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/20/2016 17:00,2016,10,20,17,29,g/m,1 Hr,Valid
Shenyang,PM2.5,10/20/2016 18:00,2016,10,20,18,36,g/m,1 Hr,Valid
Shenyang,PM2.5,10/20/2016 19:00,2016,10,20,19,38,g/m,1 Hr,Valid
Shenyang,PM2.5,10/20/2016 20:00,2016,10,20,20,51,g/m,1 Hr,Valid
Shenyang,PM2.5,10/20/2016 21:00,2016,10,20,21,76,g/m,1 Hr,Valid
Shenyang,PM2.5,10/20/2016 22:00,2016,10,20,22,104,g/m,1 Hr,Valid
Shenyang,PM2.5,10/20/2016 23:00,2016,10,20,23,132,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 0:00,2016,10,21,0,161,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 1:00,2016,10,21,1,174,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 2:00,2016,10,21,2,209,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 3:00,2016,10,21,3,195,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 4:00,2016,10,21,4,178,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 5:00,2016,10,21,5,185,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 6:00,2016,10,21,6,167,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 7:00,2016,10,21,7,171,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 8:00,2016,10,21,8,165,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 9:00,2016,10,21,9,161,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 10:00,2016,10,21,10,168,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 11:00,2016,10,21,11,152,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 12:00,2016,10,21,12,165,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 13:00,2016,10,21,13,151,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 14:00,2016,10,21,14,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/21/2016 15:00,2016,10,21,15,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,10/21/2016 16:00,2016,10,21,16,246,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 17:00,2016,10,21,17,235,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 18:00,2016,10,21,18,211,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 19:00,2016,10,21,19,147,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 20:00,2016,10,21,20,122,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 21:00,2016,10,21,21,90,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 22:00,2016,10,21,22,101,g/m,1 Hr,Valid
Shenyang,PM2.5,10/21/2016 23:00,2016,10,21,23,123,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 0:00,2016,10,22,0,99,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 1:00,2016,10,22,1,85,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 2:00,2016,10,22,2,87,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 3:00,2016,10,22,3,53,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 4:00,2016,10,22,4,42,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 5:00,2016,10,22,5,57,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 6:00,2016,10,22,6,67,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 7:00,2016,10,22,7,51,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 8:00,2016,10,22,8,57,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 9:00,2016,10,22,9,58,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 10:00,2016,10,22,10,37,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 11:00,2016,10,22,11,35,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 12:00,2016,10,22,12,33,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 13:00,2016,10,22,13,30,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 14:00,2016,10,22,14,22,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 15:00,2016,10,22,15,27,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 16:00,2016,10,22,16,29,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 17:00,2016,10,22,17,30,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 18:00,2016,10,22,18,31,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 19:00,2016,10,22,19,37,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 20:00,2016,10,22,20,35,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 21:00,2016,10,22,21,39,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 22:00,2016,10,22,22,40,g/m,1 Hr,Valid
Shenyang,PM2.5,10/22/2016 23:00,2016,10,22,23,34,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 0:00,2016,10,23,0,35,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 1:00,2016,10,23,1,32,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 2:00,2016,10,23,2,26,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 3:00,2016,10,23,3,23,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 4:00,2016,10,23,4,23,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 5:00,2016,10,23,5,25,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 6:00,2016,10,23,6,29,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 7:00,2016,10,23,7,26,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 8:00,2016,10,23,8,25,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 9:00,2016,10,23,9,37,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 10:00,2016,10,23,10,44,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 11:00,2016,10,23,11,39,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 12:00,2016,10,23,12,34,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 13:00,2016,10,23,13,33,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 14:00,2016,10,23,14,30,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 15:00,2016,10,23,15,23,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 16:00,2016,10,23,16,21,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 17:00,2016,10,23,17,20,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 18:00,2016,10,23,18,27,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 19:00,2016,10,23,19,47,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 20:00,2016,10,23,20,45,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 21:00,2016,10,23,21,54,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 22:00,2016,10,23,22,59,g/m,1 Hr,Valid
Shenyang,PM2.5,10/23/2016 23:00,2016,10,23,23,64,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 0:00,2016,10,24,0,64,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 1:00,2016,10,24,1,72,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 2:00,2016,10,24,2,86,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 3:00,2016,10,24,3,90,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 4:00,2016,10,24,4,85,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 5:00,2016,10,24,5,88,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 6:00,2016,10,24,6,92,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 7:00,2016,10,24,7,90,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 8:00,2016,10,24,8,103,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 9:00,2016,10,24,9,105,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 10:00,2016,10,24,10,115,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 11:00,2016,10,24,11,102,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 12:00,2016,10,24,12,77,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 13:00,2016,10,24,13,68,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 14:00,2016,10,24,14,48,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 15:00,2016,10,24,15,46,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 16:00,2016,10,24,16,57,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 17:00,2016,10,24,17,81,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 18:00,2016,10,24,18,98,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 19:00,2016,10,24,19,118,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 20:00,2016,10,24,20,122,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 21:00,2016,10,24,21,128,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 22:00,2016,10,24,22,131,g/m,1 Hr,Valid
Shenyang,PM2.5,10/24/2016 23:00,2016,10,24,23,129,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 0:00,2016,10,25,0,117,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 1:00,2016,10,25,1,100,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 2:00,2016,10,25,2,87,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 3:00,2016,10,25,3,105,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 4:00,2016,10,25,4,110,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 5:00,2016,10,25,5,98,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 6:00,2016,10,25,6,97,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 7:00,2016,10,25,7,97,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 8:00,2016,10,25,8,123,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 9:00,2016,10,25,9,155,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 10:00,2016,10,25,10,86,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 11:00,2016,10,25,11,74,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 12:00,2016,10,25,12,58,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 13:00,2016,10,25,13,64,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 14:00,2016,10,25,14,56,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 15:00,2016,10,25,15,57,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 16:00,2016,10,25,16,59,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 17:00,2016,10,25,17,65,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 18:00,2016,10,25,18,71,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 19:00,2016,10,25,19,81,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 20:00,2016,10,25,20,88,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 21:00,2016,10,25,21,126,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 22:00,2016,10,25,22,142,g/m,1 Hr,Valid
Shenyang,PM2.5,10/25/2016 23:00,2016,10,25,23,120,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 0:00,2016,10,26,0,98,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 1:00,2016,10,26,1,62,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 2:00,2016,10,26,2,8,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 3:00,2016,10,26,3,6,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 4:00,2016,10,26,4,5,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 5:00,2016,10,26,5,5,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 6:00,2016,10,26,6,5,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 7:00,2016,10,26,7,6,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 8:00,2016,10,26,8,8,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 9:00,2016,10,26,9,14,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 10:00,2016,10,26,10,17,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 11:00,2016,10,26,11,17,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 12:00,2016,10,26,12,12,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 13:00,2016,10,26,13,13,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 14:00,2016,10,26,14,17,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 15:00,2016,10,26,15,11,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 16:00,2016,10,26,16,12,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 17:00,2016,10,26,17,16,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 18:00,2016,10,26,18,22,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 19:00,2016,10,26,19,32,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 20:00,2016,10,26,20,32,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 21:00,2016,10,26,21,27,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 22:00,2016,10,26,22,38,g/m,1 Hr,Valid
Shenyang,PM2.5,10/26/2016 23:00,2016,10,26,23,41,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 0:00,2016,10,27,0,50,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 1:00,2016,10,27,1,118,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 2:00,2016,10,27,2,141,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 3:00,2016,10,27,3,124,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 4:00,2016,10,27,4,130,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 5:00,2016,10,27,5,134,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 6:00,2016,10,27,6,137,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 7:00,2016,10,27,7,135,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 8:00,2016,10,27,8,133,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 9:00,2016,10,27,9,144,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 10:00,2016,10,27,10,125,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 11:00,2016,10,27,11,108,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 12:00,2016,10,27,12,78,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 13:00,2016,10,27,13,58,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 14:00,2016,10,27,14,59,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 15:00,2016,10,27,15,55,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 16:00,2016,10,27,16,54,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 17:00,2016,10,27,17,57,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 18:00,2016,10,27,18,74,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 19:00,2016,10,27,19,73,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 20:00,2016,10,27,20,73,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 21:00,2016,10,27,21,69,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 22:00,2016,10,27,22,72,g/m,1 Hr,Valid
Shenyang,PM2.5,10/27/2016 23:00,2016,10,27,23,77,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 0:00,2016,10,28,0,78,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 1:00,2016,10,28,1,75,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 2:00,2016,10,28,2,67,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 3:00,2016,10,28,3,65,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 4:00,2016,10,28,4,52,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 5:00,2016,10,28,5,49,g/m,1 Hr,Valid
Shenyang,PM2.5,10/28/2016 6:00,2016,10,28,6,49,g/m,1 Hr,Valid
