"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/13/2012","AQS","360610128","3","14.6","ug/m3 LC","56","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/14/2012","AQS","360610128","3","10.1","ug/m3 LC","42","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/15/2012","AQS","360610128","3","7.3","ug/m3 LC","30","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/16/2012","AQS","360610128","3","14.7","ug/m3 LC","56","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/17/2012","AQS","360610128","3","4.3","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/18/2012","AQS","360610128","3","3.6","ug/m3 LC","15","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/19/2012","AQS","360610128","3","6.5","ug/m3 LC","27","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/20/2012","AQS","360610128","3","8.1","ug/m3 LC","34","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/21/2012","AQS","360610128","3","5.9","ug/m3 LC","25","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/22/2012","AQS","360610128","3","3.5","ug/m3 LC","15","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/23/2012","AQS","360610128","3","8.5","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/24/2012","AQS","360610128","3","6.6","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/25/2012","AQS","360610128","3","7.4","ug/m3 LC","31","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/26/2012","AQS","360610128","3","18.2","ug/m3 LC","64","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/27/2012","AQS","360610128","3","12","ug/m3 LC","50","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/28/2012","AQS","360610128","3","13.5","ug/m3 LC","54","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/29/2012","AQS","360610128","3","11.9","ug/m3 LC","50","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/30/2012","AQS","360610128","3","8.7","ug/m3 LC","36","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/31/2012","AQS","360610128","3","4.6","ug/m3 LC","19","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/01/2012","AQS","360610128","3","5.4","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/02/2012","AQS","360610128","3","3.5","ug/m3 LC","15","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/03/2012","AQS","360610128","3","6.4","ug/m3 LC","27","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/04/2012","AQS","360610128","3","1.6","ug/m3 LC","7","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/05/2012","AQS","360610128","3","3.2","ug/m3 LC","13","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/06/2012","AQS","360610128","3","5.6","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/07/2012","AQS","360610128","3","6.7","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/08/2012","AQS","360610128","3","6.8","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/09/2012","AQS","360610128","3","10.2","ug/m3 LC","43","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/10/2012","AQS","360610128","3","13.3","ug/m3 LC","54","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/11/2012","AQS","360610128","3","4.1","ug/m3 LC","17","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/12/2012","AQS","360610128","3","4.2","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/13/2012","AQS","360610128","3","5.8","ug/m3 LC","24","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/14/2012","AQS","360610128","3","6.5","ug/m3 LC","27","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/15/2012","AQS","360610128","3","5.9","ug/m3 LC","25","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/16/2012","AQS","360610128","3","5.2","ug/m3 LC","22","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/17/2012","AQS","360610128","3","5.4","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/18/2012","AQS","360610128","3","5.5","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/19/2012","AQS","360610128","3","6.2","ug/m3 LC","26","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/20/2012","AQS","360610128","3","20.8","ug/m3 LC","69","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/21/2012","AQS","360610128","3","23.3","ug/m3 LC","75","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/22/2012","AQS","360610128","3","24.7","ug/m3 LC","77","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/23/2012","AQS","360610128","3","5.4","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/24/2012","AQS","360610128","3","4.4","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/25/2012","AQS","360610128","3","7.1","ug/m3 LC","30","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/26/2012","AQS","360610128","3","0.9","ug/m3 LC","4","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/27/2012","AQS","360610128","3","5.1","ug/m3 LC","21","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/28/2012","AQS","360610128","3","12.7","ug/m3 LC","52","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/29/2012","AQS","360610128","3","25.5","ug/m3 LC","79","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/30/2012","AQS","360610128","3","14.9","ug/m3 LC","57","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/01/2012","AQS","360610128","3","14.9","ug/m3 LC","57","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/02/2012","AQS","360610128","3","3.9","ug/m3 LC","16","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/03/2012","AQS","360610128","3","11.5","ug/m3 LC","48","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/04/2012","AQS","360610128","3","13.7","ug/m3 LC","54","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/05/2012","AQS","360610128","3","11","ug/m3 LC","46","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/06/2012","AQS","360610128","3","10.2","ug/m3 LC","43","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/07/2012","AQS","360610128","3","16.5","ug/m3 LC","60","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/08/2012","AQS","360610128","3","8.5","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/09/2012","AQS","360610128","3","2.6","ug/m3 LC","11","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/10/2012","AQS","360610128","3","6.2","ug/m3 LC","26","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/11/2012","AQS","360610128","3","6.9","ug/m3 LC","29","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/12/2012","AQS","360610128","3","5.5","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/13/2012","AQS","360610128","3","12.5","ug/m3 LC","52","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/14/2012","AQS","360610128","3","12.2","ug/m3 LC","51","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/15/2012","AQS","360610128","3","9.7","ug/m3 LC","40","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/16/2012","AQS","360610128","3","7.8","ug/m3 LC","33","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/17/2012","AQS","360610128","3","15.8","ug/m3 LC","59","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/18/2012","AQS","360610128","3","21.4","ug/m3 LC","71","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/19/2012","AQS","360610128","3","8.3","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/20/2012","AQS","360610128","3","5","ug/m3 LC","21","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/21/2012","AQS","360610128","3","2.7","ug/m3 LC","11","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/22/2012","AQS","360610128","3","3.6","ug/m3 LC","15","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/23/2012","AQS","360610128","3","12.1","ug/m3 LC","51","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/24/2012","AQS","360610128","3","13.7","ug/m3 LC","54","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/25/2012","AQS","360610128","3","2.7","ug/m3 LC","11","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/26/2012","AQS","360610128","3","12.8","ug/m3 LC","52","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/27/2012","AQS","360610128","3","6.9","ug/m3 LC","29","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/28/2012","AQS","360610128","3","10.6","ug/m3 LC","44","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/29/2012","AQS","360610128","3","5.4","ug/m3 LC","23","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/30/2012","AQS","360610128","3","5.2","ug/m3 LC","22","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/31/2012","AQS","360610128","3","4.2","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/01/2012","AQS","360610128","3","7","ug/m3 LC","29","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/02/2012","AQS","360610128","3","15.6","ug/m3 LC","58","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/03/2012","AQS","360610128","3","19.2","ug/m3 LC","66","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/04/2012","AQS","360610128","3","11.4","ug/m3 LC","48","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/05/2012","AQS","360610128","3","6.7","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/06/2012","AQS","360610128","3","2.9","ug/m3 LC","12","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/07/2012","AQS","360610128","3","5.7","ug/m3 LC","24","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/08/2012","AQS","360610128","3","13.4","ug/m3 LC","54","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/09/2012","AQS","360610128","3","12.4","ug/m3 LC","52","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/10/2012","AQS","360610128","3","6.2","ug/m3 LC","26","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/11/2012","AQS","360610128","3","8.7","ug/m3 LC","36","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/12/2012","AQS","360610128","3","6.2","ug/m3 LC","26","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/13/2012","AQS","360610128","3","5.7","ug/m3 LC","24","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/14/2012","AQS","360610128","3","14.3","ug/m3 LC","56","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/15/2012","AQS","360610128","3","9.2","ug/m3 LC","38","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/16/2012","AQS","360610128","3","7.6","ug/m3 LC","32","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/17/2012","AQS","360610128","3","17.3","ug/m3 LC","62","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/18/2012","AQS","360610128","3","2.3","ug/m3 LC","10","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/19/2012","AQS","360610128","3","4.2","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/20/2012","AQS","360610128","3","9.1","ug/m3 LC","38","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/21/2012","AQS","360610128","3","8.7","ug/m3 LC","36","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/22/2012","AQS","360610128","3","12.9","ug/m3 LC","53","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/23/2012","AQS","360610128","3","16.4","ug/m3 LC","60","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/24/2012","AQS","360610128","3","20.7","ug/m3 LC","69","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/25/2012","AQS","360610128","3","13.6","ug/m3 LC","54","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/26/2012","AQS","360610128","3","4.8","ug/m3 LC","20","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/27/2012","AQS","360610128","3","4.9","ug/m3 LC","20","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/28/2012","AQS","360610128","3","6.7","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/29/2012","AQS","360610128","3","3","ug/m3 LC","13","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/30/2012","AQS","360610128","3","6.3","ug/m3 LC","26","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/31/2012","AQS","360610128","3","17.5","ug/m3 LC","62","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/14/2012","AQS","360610128","3","5.1","ug/m3 LC","21","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/15/2012","AQS","360610128","3","3","ug/m3 LC","13","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/16/2012","AQS","360610128","3","4.4","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/17/2012","AQS","360610128","3","10.9","ug/m3 LC","45","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/18/2012","AQS","360610128","3","6.4","ug/m3 LC","27","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/19/2012","AQS","360610128","3","2.4","ug/m3 LC","10","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/20/2012","AQS","360610128","3","4.9","ug/m3 LC","20","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
